locationabbr,income,sex,ageyears,race_ethnicity,education,questionid,behavior_pct
TX,,,,,,Q044,21.15009142439203
TX,,,,,,Q045,28.159423985014243
TX,,,,,,Q046,32.57499353758663
TX,,,,,,Q047,27.31268181310172
US,15000 - 24999,,,,,Q018,40.49529623683873
US,15000 - 24999,,,,,Q019,27.044978030578957
US,15000 - 24999,,,,,Q043,43.882134494842155
US,15000 - 24999,,,,,Q044,16.75958335618272
US,15000 - 24999,,,,,Q045,27.81721278050879
US,15000 - 24999,,,,,Q046,26.73383994644934
US,15000 - 24999,,,,,Q047,34.65927701954999
US,25000 - 34999,,,,,Q018,39.46159412749615
US,25000 - 34999,,,,,Q019,23.590281647750995
US,25000 - 34999,,,,,Q043,47.88093614286288
US,25000 - 34999,,,,,Q044,19.012827478786892
US,25000 - 34999,,,,,Q045,30.802111145325778
US,25000 - 34999,,,,,Q046,29.127663108664326
US,25000 - 34999,,,,,Q047,30.296470653655806
US,35000 - 49999,,,,,Q018,39.751915866077965
US,35000 - 49999,,,,,Q019,20.211314182311696
US,35000 - 49999,,,,,Q043,51.47022358070261
US,35000 - 49999,,,,,Q044,21.15974269466226
US,35000 - 49999,,,,,Q045,32.89316605615338
US,35000 - 49999,,,,,Q046,31.45682399034567
US,35000 - 49999,,,,,Q047,25.5227825116078
US,50000 - 74999,,,,,Q018,38.56555430322127
US,50000 - 74999,,,,,Q019,17.361229784110755
US,50000 - 74999,,,,,Q043,54.86936949459848
US,50000 - 74999,,,,,Q044,23.191431422694507
US,50000 - 74999,,,,,Q045,34.334636484768666
US,50000 - 74999,,,,,Q046,33.82609151505922
US,50000 - 74999,,,,,Q047,20.940442148500207
US,75000 or greater,,,,,Q018,34.71895665115452
US,75000 or greater,,,,,Q019,13.684023823990518
US,75000 or greater,,,,,Q043,60.13107112817949
US,75000 or greater,,,,,Q044,27.357644431464845
US,75000 or greater,,,,,Q045,36.35936372135869
US,75000 or greater,,,,,Q046,38.16381997489929
US,75000 or greater,,,,,Q047,14.387953546815499
US,Less than 15000,,,,,Q018,43.87060472567081
US,Less than 15000,,,,,Q019,31.785092512190236
US,Less than 15000,,,,,Q043,41.460057919700375
US,Less than 15000,,,,,Q044,15.062934429214241
US,Less than 15000,,,,,Q045,26.59119533256507
US,Less than 15000,,,,,Q046,24.692642954869875
US,Less than 15000,,,,,Q047,37.95911772013288
US,,Female,,,,Q018,35.33574958578303
US,,Female,,,,Q019,17.657359459815567
US,,Female,,,,Q043,50.70202592271037
US,,Female,,,,Q044,19.58671518973672
US,,Female,,,,Q045,31.007371597606685
US,,Female,,,,Q046,28.035899007403962
US,,Female,,,,Q047,26.601625810438236
US,,Male,,,,Q018,41.472082948243994
US,,Male,,,,Q019,22.839040325730586
US,,Male,,,,Q043,54.01473468084756
US,,Male,,,,Q044,25.03412206401076
US,,Male,,,,Q045,35.12772053689955
US,,Male,,,,Q046,37.340220037723945
US,,Male,,,,Q047,22.574958482945256
US,,,18-24,,,Q018,43.015248279988036
US,,,18-24,,,Q019,26.77712285872168
US,,,18-24,,,Q043,54.837760869900045
US,,,18-24,,,Q044,30.5625488345979
US,,,18-24,,,Q045,33.010123978212256
US,,,18-24,,,Q046,46.7893989623441
US,,,18-24,,,Q047,17.0854710349649
US,,,25-34,,,Q018,40.490318890438296
US,,,25-34,,,Q019,20.349378330373003
US,,,25-34,,,Q043,50.606486459536484
US,,,25-34,,,Q044,24.223928224983514
US,,,25-34,,,Q045,28.331448949106903
US,,,25-34,,,Q046,37.66966365538304
US,,,25-34,,,Q047,20.34219578475274
US,,,35-44,,,Q018,37.78169867177028
US,,,35-44,,,Q019,18.327374019665225
US,,,35-44,,,Q043,50.886889908983534
US,,,35-44,,,Q044,21.94857609369234
US,,,35-44,,,Q045,29.271963233215732
US,,,35-44,,,Q046,32.60869991227925
US,,,35-44,,,Q047,22.615262104865128
US,,,45-54,,,Q018,39.74965673739259
US,,,45-54,,,Q019,19.519354687289134
US,,,45-54,,,Q043,50.88837750309089
US,,,45-54,,,Q044,20.101331484782463
US,,,45-54,,,Q045,30.970240419464243
US,,,45-54,,,Q046,28.882259045757365
US,,,45-54,,,Q047,25.357572147839313
US,,,55-64,,,Q018,38.48035575981957
US,,,55-64,,,Q019,19.179224090826303
US,,,55-64,,,Q043,51.905989815789624
US,,,55-64,,,Q044,19.040375540466837
US,,,55-64,,,Q045,33.848237292627026
US,,,55-64,,,Q046,26.974859938348573
US,,,55-64,,,Q047,27.588961063679143
US,,,65+,,,Q018,33.042084964449316
US,,,65+,,,Q019,18.711638050074267
US,,,65+,,,Q043,54.676528796192734
US,,,65+,,,Q044,19.73263734645469
US,,,65+,,,Q045,40.74373476347073
US,,,65+,,,Q046,26.909102471661512
US,,,65+,,,Q047,31.64603957931611
US,,,,American Indian/Alaska Native,,Q018,41.3144369486248
US,,,,American Indian/Alaska Native,,Q019,19.05059152505915
US,,,,American Indian/Alaska Native,,Q043,52.16661894600362
US,,,,American Indian/Alaska Native,,Q044,23.953923108722616
US,,,,American Indian/Alaska Native,,Q045,36.79395676743293
US,,,,American Indian/Alaska Native,,Q046,34.849123624595464
US,,,,American Indian/Alaska Native,,Q047,28.092844917273553
US,,,,Asian,,Q018,35.66578895032019
US,,,,Asian,,Q019,17.025859039836565
US,,,,Asian,,Q043,52.16817369879889
US,,,,Asian,,Q044,22.966280590323183
US,,,,Asian,,Q045,29.452194399849887
US,,,,Asian,,Q046,35.85809306141584
US,,,,Asian,,Q047,20.140449031621365
US,,,,Hawaiian/Pacific Islander,,Q018,37.048982109808755
US,,,,Hawaiian/Pacific Islander,,Q019,20.550267885282068
US,,,,Hawaiian/Pacific Islander,,Q043,55.22338389310221
US,,,,Hawaiian/Pacific Islander,,Q044,30.444814340588987
US,,,,Hawaiian/Pacific Islander,,Q045,35.94964983413196
US,,,,Hawaiian/Pacific Islander,,Q046,43.92696222183888
US,,,,Hawaiian/Pacific Islander,,Q047,21.823743270642524
US,,,,Hispanic,,Q018,36.04825811653662
US,,,,Hispanic,,Q019,33.14236893964431
US,,,,Hispanic,,Q043,45.896645988542936
US,,,,Hispanic,,Q044,20.372451629619366
US,,,,Hispanic,,Q045,27.18621833607271
US,,,,Hispanic,,Q046,31.201673744833514
US,,,,Hispanic,,Q047,30.429793343109587
US,,,,Non-Hispanic Black,,Q018,40.86013317377757
US,,,,Non-Hispanic Black,,Q019,25.895958705316136
US,,,,Non-Hispanic Black,,Q043,45.70499390784227
US,,,,Non-Hispanic Black,,Q044,22.128825370378706
US,,,,Non-Hispanic Black,,Q045,27.896211069455294
US,,,,Non-Hispanic Black,,Q046,34.225935007587175
US,,,,Non-Hispanic Black,,Q047,29.37695114925583
US,,,,Non-Hispanic White,,Q018,38.68967459601709
US,,,,Non-Hispanic White,,Q019,16.35841689187776
US,,,,Non-Hispanic White,,Q043,55.01252721074686
US,,,,Non-Hispanic White,,Q044,22.523937336232855
US,,,,Non-Hispanic White,,Q045,35.40306956981215
US,,,,Non-Hispanic White,,Q046,32.131951236758674
US,,,,Non-Hispanic White,,Q047,22.71231883670926
US,,,,Other,,Q018,38.55328539469478
US,,,,Other,,Q019,18.17199908118396
US,,,,Other,,Q043,55.46252870524872
US,,,,Other,,Q044,26.805068884408605
US,,,,Other,,Q045,36.52705403094667
US,,,,Other,,Q046,38.6923398350652
US,,,,Other,,Q047,22.37728330404462
US,,,,,<High school,Q018,40.60549120489467
US,,,,,<High school,Q019,35.349874492863606
US,,,,,<High school,Q043,38.176025997928036
US,,,,,<High school,Q044,12.749855286473716
US,,,,,<High school,Q045,24.69605796353528
US,,,,,<High school,Q046,21.8039199880744
US,,,,,<High school,Q047,41.30359678135952
US,,,,,College,Q018,31.981680139302526
US,,,,,College,Q019,12.838018330465484
US,,,,,College,Q043,61.34737884144803
US,,,,,College,Q044,28.612147226837635
US,,,,,College,Q045,37.08662505363656
US,,,,,College,Q046,39.24197993486833
US,,,,,College,Q047,13.465452535266037
US,,,,,High school,Q018,42.744999392925564
US,,,,,High school,Q019,23.913010518401983
US,,,,,High school,Q043,47.960302575586184
US,,,,,High school,Q044,18.865214797042594
US,,,,,High school,Q045,31.38036590375541
US,,,,,High school,Q046,28.879475057541317
US,,,,,High school,Q047,30.35015955808849
US,,,,,Some college/tech,Q018,39.519954644994286
US,,,,,Some college/tech,Q019,18.05263184711753
US,,,,,Some college/tech,Q043,54.098130431607395
US,,,,,Some college/tech,Q044,23.370388348016604
US,,,,,Some college/tech,Q045,34.16797773884047
US,,,,,Some college/tech,Q046,34.25268394200964
US,,,,,Some college/tech,Q047,22.40491066186702
US,,,,,,Q018,38.22702184469104
US,,,,,,Q019,20.153428478439405
US,,,,,,Q043,52.485306744310826
US,,,,,,Q044,22.518554076810915
US,,,,,,Q045,33.31055201426566
US,,,,,,Q046,32.822913454816735
US,,,,,,Q047,24.6013071166956
UT,15000 - 24999,,,,,Q018,39.39685209141871
UT,15000 - 24999,,,,,Q019,26.601979762428506
UT,15000 - 24999,,,,,Q043,47.90658164068651
UT,15000 - 24999,,,,,Q044,18.117195724996012
UT,15000 - 24999,,,,,Q045,29.802575926220385
UT,15000 - 24999,,,,,Q046,28.39525267993874
UT,15000 - 24999,,,,,Q047,27.413207819375316
UT,25000 - 34999,,,,,Q018,35.85791441628583
UT,25000 - 34999,,,,,Q019,25.557088122605364
UT,25000 - 34999,,,,,Q043,51.84064823641564
UT,25000 - 34999,,,,,Q044,20.671176242236022
UT,25000 - 34999,,,,,Q045,33.671633404378994
UT,25000 - 34999,,,,,Q046,32.15772643253234
UT,25000 - 34999,,,,,Q047,23.728560824742267
UT,35000 - 49999,,,,,Q018,37.09703120266586
UT,35000 - 49999,,,,,Q019,21.244322344322345
UT,35000 - 49999,,,,,Q043,52.895006468305304
UT,35000 - 49999,,,,,Q044,22.183579552882726
UT,35000 - 49999,,,,,Q045,32.69882245191679
UT,35000 - 49999,,,,,Q046,32.42821158690176
UT,35000 - 49999,,,,,Q047,19.759280608715702
UT,50000 - 74999,,,,,Q018,35.3067930153322
UT,50000 - 74999,,,,,Q019,17.80968439256377
UT,50000 - 74999,,,,,Q043,57.278671122469035
UT,50000 - 74999,,,,,Q044,25.083501883799325
UT,50000 - 74999,,,,,Q045,33.58361649279682
UT,50000 - 74999,,,,,Q046,36.50288929150376
UT,50000 - 74999,,,,,Q047,15.239508408796896
UT,75000 or greater,,,,,Q018,32.54106101390758
UT,75000 or greater,,,,,Q019,13.604089009375352
UT,75000 or greater,,,,,Q043,63.515316901408454
UT,75000 or greater,,,,,Q044,29.246690288291187
UT,75000 or greater,,,,,Q045,38.47853307560137
UT,75000 or greater,,,,,Q046,40.248050248626015
UT,75000 or greater,,,,,Q047,10.82962954018547
UT,Less than 15000,,,,,Q018,44.29065743944636
UT,Less than 15000,,,,,Q019,33.262655971479504
UT,Less than 15000,,,,,Q043,48.966613974075244
UT,Less than 15000,,,,,Q044,19.669102027679436
UT,Less than 15000,,,,,Q045,30.36823116219668
UT,Less than 15000,,,,,Q046,30.407586837294332
UT,Less than 15000,,,,,Q047,25.92887784090909
UT,,Female,,,,Q018,30.923666426087525
UT,,Female,,,,Q019,17.39888733426611
UT,,Female,,,,Q043,56.145673733594634
UT,,Female,,,,Q044,23.42784051555395
UT,,Female,,,,Q045,33.41649521855862
UT,,Female,,,,Q046,32.51513879369431
UT,,Female,,,,Q047,19.045294374855324
UT,,Male,,,,Q018,40.19556710904365
UT,,Male,,,,Q019,21.893016643550624
UT,,Male,,,,Q043,57.36082707020322
UT,,Male,,,,Q044,26.497831645699087
UT,,Male,,,,Q045,36.538317884405664
UT,,Male,,,,Q046,39.38656920077973
UT,,Male,,,,Q047,16.560540377054135
UT,,,18-24,,,Q018,41.61099236641221
UT,,,18-24,,,Q019,27.037577399380808
UT,,,18-24,,,Q043,56.68964541682384
UT,,,18-24,,,Q044,30.157287681713846
UT,,,18-24,,,Q045,33.19272900763358
UT,,,18-24,,,Q046,46.42055270863836
UT,,,18-24,,,Q047,12.441523579201933
UT,,,25-34,,,Q018,37.91516956920256
UT,,,25-34,,,Q019,18.83085501858736
UT,,,25-34,,,Q043,51.57954521528582
UT,,,25-34,,,Q044,24.38670986932965
UT,,,25-34,,,Q045,28.01459108795065
UT,,,25-34,,,Q046,38.68437340414667
UT,,,25-34,,,Q047,15.313102444976302
UT,,,35-44,,,Q018,34.6176826959485
UT,,,35-44,,,Q019,18.141220495106506
UT,,,35-44,,,Q043,56.420461069250095
UT,,,35-44,,,Q044,25.49303041274439
UT,,,35-44,,,Q045,32.11669691470055
UT,,,35-44,,,Q046,35.82986878453039
UT,,,35-44,,,Q047,16.17792298716453
UT,,,45-54,,,Q018,35.34491899852725
UT,,,45-54,,,Q019,18.329912895687272
UT,,,45-54,,,Q043,58.096156878202606
UT,,,45-54,,,Q044,23.65783144504075
UT,,,45-54,,,Q045,35.52266387726638
UT,,,45-54,,,Q046,32.38187862895674
UT,,,45-54,,,Q047,18.41879890040178
UT,,,55-64,,,Q018,34.84350971475816
UT,,,55-64,,,Q019,18.795610367892976
UT,,,55-64,,,Q043,57.535599035608314
UT,,,55-64,,,Q044,21.636691321037357
UT,,,55-64,,,Q045,37.6078734984985
UT,,,55-64,,,Q046,28.964995101095575
UT,,,55-64,,,Q047,21.23032109906934
UT,,,65+,,,Q018,28.028874469678065
UT,,,65+,,,Q019,17.0371130080265
UT,,,65+,,,Q043,61.985792349726786
UT,,,65+,,,Q044,23.17244847280854
UT,,,65+,,,Q045,47.03176353947205
UT,,,65+,,,Q046,30.097081404207934
UT,,,65+,,,Q047,25.618314486552563
UT,,,,American Indian/Alaska Native,,Q018,36.233226837060705
UT,,,,American Indian/Alaska Native,,Q019,21.703536977491957
UT,,,,American Indian/Alaska Native,,Q043,52.52275862068965
UT,,,,American Indian/Alaska Native,,Q044,27.794921190893174
UT,,,,American Indian/Alaska Native,,Q045,37.89356521739131
UT,,,,American Indian/Alaska Native,,Q046,41.60465489566613
UT,,,,American Indian/Alaska Native,,Q047,22.139945092656145
UT,,,,Asian,,Q018,37.32033333333334
UT,,,,Asian,,Q019,14.495622895622898
UT,,,,Asian,,Q043,51.428870967741936
UT,,,,Asian,,Q044,26.50032679738562
UT,,,,Asian,,Q045,28.175980392156863
UT,,,,Asian,,Q046,39.947865853658534
UT,,,,Asian,,Q047,18.606654111738862
UT,,,,Hawaiian/Pacific Islander,,Q043,62.4
UT,,,,Hawaiian/Pacific Islander,,Q046,47.3
UT,,,,Hawaiian/Pacific Islander,,Q047,25.055140186915885
UT,,,,Hispanic,,Q018,35.765751275009805
UT,,,,Hispanic,,Q019,31.994214543993575
UT,,,,Hispanic,,Q043,45.548864970645795
UT,,,,Hispanic,,Q044,20.915161738440165
UT,,,,Hispanic,,Q045,26.72289252896524
UT,,,,Hispanic,,Q046,32.69609360604386
UT,,,,Hispanic,,Q047,28.657398954270064
UT,,,,Non-Hispanic Black,,Q018,39.99512195121951
UT,,,,Non-Hispanic Black,,Q019,33.17166666666667
UT,,,,Non-Hispanic Black,,Q043,53.906936416184976
UT,,,,Non-Hispanic Black,,Q044,31.76882352941177
UT,,,,Non-Hispanic Black,,Q045,28.05555555555556
UT,,,,Non-Hispanic Black,,Q046,49.88729281767956
UT,,,,Non-Hispanic Black,,Q047,22.073632538569424
UT,,,,Non-Hispanic White,,Q018,35.34540081415375
UT,,,,Non-Hispanic White,,Q019,17.570182048943007
UT,,,,Non-Hispanic White,,Q043,58.78599450479466
UT,,,,Non-Hispanic White,,Q044,25.32280229901997
UT,,,,Non-Hispanic White,,Q045,36.29806650200907
UT,,,,Non-Hispanic White,,Q046,35.78680430879713
UT,,,,Non-Hispanic White,,Q047,15.944431625113596
UT,,,,Other,,Q018,35.021167883211675
UT,,,,Other,,Q019,17.105263157894736
UT,,,,Other,,Q043,56.46436950146627
UT,,,,Other,,Q044,27.471449925261588
UT,,,,Other,,Q045,36.85830860534124
UT,,,,Other,,Q046,44.45361702127659
UT,,,,Other,,Q047,17.076585059635907
UT,,,,,<High school,Q018,39.426415094339625
UT,,,,,<High school,Q019,34.827759740259744
UT,,,,,<High school,Q043,40.193959959280626
UT,,,,,<High school,Q044,13.287569252077562
UT,,,,,<High school,Q045,26.28439326228945
UT,,,,,<High school,Q046,23.16771829190567
UT,,,,,<High school,Q047,35.43643279797126
UT,,,,,College,Q018,28.418285857488936
UT,,,,,College,Q019,14.09109144542773
UT,,,,,College,Q043,64.49513477426355
UT,,,,,College,Q044,30.657832645150418
UT,,,,,College,Q045,38.729588902047034
UT,,,,,College,Q046,41.24155917445985
UT,,,,,College,Q047,9.99823838690444
UT,,,,,High school,Q018,42.09676090353743
UT,,,,,High school,Q019,23.91018129079043
UT,,,,,High school,Q043,52.696057680405985
UT,,,,,High school,Q044,22.100132250141698
UT,,,,,High school,Q045,33.86134078914301
UT,,,,,High school,Q046,33.28294061644651
UT,,,,,High school,Q047,22.648373026491836
UT,,,,,Some college/tech,Q018,36.010459371386524
UT,,,,,Some college/tech,Q019,17.920535238298328
UT,,,,,Some college/tech,Q043,57.60542539461929
UT,,,,,Some college/tech,Q044,25.181414151559284
UT,,,,,Some college/tech,Q045,34.94814758960438
UT,,,,,Some college/tech,Q046,36.613833764739724
UT,,,,,Some college/tech,Q047,16.193614527163835
UT,,,,,,Q018,35.59473299591307
UT,,,,,,Q019,19.936820693257097
UT,,,,,,Q043,56.836975894813726
UT,,,,,,Q044,25.235549265399644
UT,,,,,,Q045,35.2428897348669
UT,,,,,,Q046,36.22640248541719
UT,,,,,,Q047,18.052461125467833
VA,15000 - 24999,,,,,Q018,43.805802562170314
VA,15000 - 24999,,,,,Q019,28.051106796116507
VA,15000 - 24999,,,,,Q043,40.07776124953514
VA,15000 - 24999,,,,,Q044,15.805405405405407
VA,15000 - 24999,,,,,Q045,25.972145003756577
VA,15000 - 24999,,,,,Q046,28.209316546762587
VA,15000 - 24999,,,,,Q047,37.51067961165049
VA,25000 - 34999,,,,,Q018,40.36625119846596
VA,25000 - 34999,,,,,Q019,20.64432887568103
VA,25000 - 34999,,,,,Q043,47.83108352728213
VA,25000 - 34999,,,,,Q044,19.64801576872536
VA,25000 - 34999,,,,,Q045,30.863431269674713
VA,25000 - 34999,,,,,Q046,30.2790447611903
VA,25000 - 34999,,,,,Q047,30.9264739884393
VA,35000 - 49999,,,,,Q018,41.31832627118644
VA,35000 - 49999,,,,,Q019,17.604
VA,35000 - 49999,,,,,Q043,50.59467293380336
VA,35000 - 49999,,,,,Q044,21.941959151298832
VA,35000 - 49999,,,,,Q045,33.61583019242214
VA,35000 - 49999,,,,,Q046,33.4097468113459
VA,35000 - 49999,,,,,Q047,25.525592685492352
VA,50000 - 74999,,,,,Q018,39.516465638148674
VA,50000 - 74999,,,,,Q019,15.43758581235698
VA,50000 - 74999,,,,,Q043,54.13567864271457
VA,50000 - 74999,,,,,Q044,24.49498574543015
VA,50000 - 74999,,,,,Q045,33.76887841023913
VA,50000 - 74999,,,,,Q046,35.758271405492735
VA,50000 - 74999,,,,,Q047,20.723571141748096
VA,75000 or greater,,,,,Q018,33.25021002520302
VA,75000 or greater,,,,,Q019,11.262370769012888
VA,75000 or greater,,,,,Q043,61.17641144048859
VA,75000 or greater,,,,,Q044,29.0979881390286
VA,75000 or greater,,,,,Q045,36.11980064453272
VA,75000 or greater,,,,,Q046,39.47606107093287
VA,75000 or greater,,,,,Q047,13.398792426096477
VA,Less than 15000,,,,,Q018,44.85291445874337
VA,Less than 15000,,,,,Q019,28.933566978193145
VA,Less than 15000,,,,,Q043,38.653463960811756
VA,Less than 15000,,,,,Q044,14.434818246614396
VA,Less than 15000,,,,,Q045,25.499681077250173
VA,Less than 15000,,,,,Q046,24.806233062330623
VA,Less than 15000,,,,,Q047,39.797911071322
VA,,Female,,,,Q018,34.61547334652925
VA,,Female,,,,Q019,14.956718924972005
VA,,Female,,,,Q043,50.62005694894098
VA,,Female,,,,Q044,20.493469128953
VA,,Female,,,,Q045,30.934699377749595
VA,,Female,,,,Q046,29.42112469987995
VA,,Female,,,,Q047,25.485901050218413
VA,,Male,,,,Q018,41.83122222222222
VA,,Male,,,,Q019,19.672946944493084
VA,,Male,,,,Q043,55.187292788788376
VA,,Male,,,,Q044,26.897749179112385
VA,,Male,,,,Q045,35.833236352094794
VA,,Male,,,,Q046,40.196968778417705
VA,,Male,,,,Q047,20.789028983134106
VA,,,18-24,,,Q018,42.43719346049046
VA,,,18-24,,,Q019,24.773121984838046
VA,,,18-24,,,Q043,53.89052676295667
VA,,,18-24,,,Q044,31.08238587424634
VA,,,18-24,,,Q045,32.871275225418636
VA,,,18-24,,,Q046,50.403062913907284
VA,,,18-24,,,Q047,14.865642224820443
VA,,,25-34,,,Q018,39.19741573033707
VA,,,25-34,,,Q019,16.846059678653404
VA,,,25-34,,,Q043,53.132023411371236
VA,,,25-34,,,Q044,26.5812764158918
VA,,,25-34,,,Q045,30.151629178053398
VA,,,25-34,,,Q046,39.129141352774404
VA,,,25-34,,,Q047,18.7238074993623
VA,,,35-44,,,Q018,36.89601403061224
VA,,,35-44,,,Q019,15.433875691506673
VA,,,35-44,,,Q043,51.308166606038554
VA,,,35-44,,,Q044,22.520783520323707
VA,,,35-44,,,Q045,29.343686822275316
VA,,,35-44,,,Q046,33.228465738946625
VA,,,35-44,,,Q047,21.46914847788627
VA,,,45-54,,,Q018,41.83069041229568
VA,,,45-54,,,Q019,16.351838966202784
VA,,,45-54,,,Q043,52.12687967369137
VA,,,45-54,,,Q044,22.592015365619428
VA,,,45-54,,,Q045,30.79687972508591
VA,,,45-54,,,Q046,31.814095883272536
VA,,,45-54,,,Q047,23.389623247350958
VA,,,55-64,,,Q018,37.240519290546715
VA,,,55-64,,,Q019,16.06163639767834
VA,,,55-64,,,Q043,52.758430111986726
VA,,,55-64,,,Q044,20.488633501259443
VA,,,55-64,,,Q045,35.266908364859184
VA,,,55-64,,,Q046,29.026518621788487
VA,,,55-64,,,Q047,26.179057701159046
VA,,,65+,,,Q018,33.519129245977496
VA,,,65+,,,Q019,16.264255457803845
VA,,,65+,,,Q043,53.0958743801653
VA,,,65+,,,Q044,19.984089681253376
VA,,,65+,,,Q045,39.8696159816427
VA,,,65+,,,Q046,28.44122030443921
VA,,,65+,,,Q047,31.467721454173073
VA,,,,American Indian/Alaska Native,,Q018,26.153488372093026
VA,,,,American Indian/Alaska Native,,Q019,5.9
VA,,,,American Indian/Alaska Native,,Q043,54.01174089068826
VA,,,,American Indian/Alaska Native,,Q044,22.206217616580307
VA,,,,American Indian/Alaska Native,,Q045,38.69308943089431
VA,,,,American Indian/Alaska Native,,Q046,32.268421052631574
VA,,,,American Indian/Alaska Native,,Q047,28.27382271468144
VA,,,,Asian,,Q018,36.49519071310117
VA,,,,Asian,,Q019,13.653949579831933
VA,,,,Asian,,Q043,53.29206174200661
VA,,,,Asian,,Q044,26.64083885209713
VA,,,,Asian,,Q045,29.82527716186253
VA,,,,Asian,,Q046,41.34735202492212
VA,,,,Asian,,Q047,17.933917197452228
VA,,,,Hispanic,,Q018,32.96653449643141
VA,,,,Hispanic,,Q019,28.863308763308762
VA,,,,Hispanic,,Q043,42.232231404958675
VA,,,,Hispanic,,Q044,20.74305120167189
VA,,,,Hispanic,,Q045,24.26013655462185
VA,,,,Hispanic,,Q046,33.72438057482656
VA,,,,Hispanic,,Q047,31.13153772683858
VA,,,,Non-Hispanic Black,,Q018,41.932676348547716
VA,,,,Non-Hispanic Black,,Q019,23.582025180819716
VA,,,,Non-Hispanic Black,,Q043,45.63632118107864
VA,,,,Non-Hispanic Black,,Q044,21.844223412394797
VA,,,,Non-Hispanic Black,,Q045,27.882694665849176
VA,,,,Non-Hispanic Black,,Q046,33.751557542543985
VA,,,,Non-Hispanic Black,,Q047,28.490220635570903
VA,,,,Non-Hispanic White,,Q018,38.08756237006237
VA,,,,Non-Hispanic White,,Q019,14.454287385040667
VA,,,,Non-Hispanic White,,Q043,55.953374177581935
VA,,,,Non-Hispanic White,,Q044,24.03316493677475
VA,,,,Non-Hispanic White,,Q045,35.95205554875811
VA,,,,Non-Hispanic White,,Q046,34.22112367429223
VA,,,,Non-Hispanic White,,Q047,21.31555235373886
VA,,,,Other,,Q018,38.85884615384615
VA,,,,Other,,Q019,18.0005905511811
VA,,,,Other,,Q043,53.07082352941176
VA,,,,Other,,Q044,27.695908543922982
VA,,,,Other,,Q045,35.04691943127962
VA,,,,Other,,Q046,38.913926940639264
VA,,,,Other,,Q047,20.125873507297655
VA,,,,,<High school,Q018,41.18190854870775
VA,,,,,<High school,Q019,31.145847871598047
VA,,,,,<High school,Q043,35.29072744302216
VA,,,,,<High school,Q044,10.849728694541973
VA,,,,,<High school,Q045,24.82361681947518
VA,,,,,<High school,Q046,20.167371241440907
VA,,,,,<High school,Q047,44.57086574654955
VA,,,,,College,Q018,32.01878938640132
VA,,,,,College,Q019,11.150853617308993
VA,,,,,College,Q043,62.077711815862095
VA,,,,,College,Q044,30.56794946038431
VA,,,,,College,Q045,37.17034668639678
VA,,,,,College,Q046,41.21783574198096
VA,,,,,College,Q047,12.291522452557123
VA,,,,,High school,Q018,43.935319076714194
VA,,,,,High school,Q019,22.385904628330994
VA,,,,,High school,Q043,46.84251485884101
VA,,,,,High school,Q044,19.061686041016916
VA,,,,,High school,Q045,30.93812482349618
VA,,,,,High school,Q046,30.599035972507362
VA,,,,,High school,Q047,29.754179214102095
VA,,,,,Some college/tech,Q018,39.679623363248496
VA,,,,,Some college/tech,Q019,15.73976247745039
VA,,,,,Some college/tech,Q043,54.13453419399861
VA,,,,,Some college/tech,Q044,24.17268621025596
VA,,,,,Some college/tech,Q045,34.21516759529495
VA,,,,,Some college/tech,Q046,35.997978777160185
VA,,,,,Some college/tech,Q047,21.970872871895057
VA,,,,,,Q018,38.03322457857531
VA,,,,,,Q019,17.295647314498606
VA,,,,,,Q043,53.01946551169784
VA,,,,,,Q044,23.739893852277753
VA,,,,,,Q045,33.811423350644354
VA,,,,,,Q046,34.81634182094576
VA,,,,,,Q047,22.949394319280778
VI,15000 - 24999,,,,,Q018,32.3
VI,15000 - 24999,,,,,Q019,24.3
VI,15000 - 24999,,,,,Q043,55.2
VI,15000 - 24999,,,,,Q044,29.0
VI,15000 - 24999,,,,,Q045,47.7
VI,15000 - 24999,,,,,Q046,38.5
VI,15000 - 24999,,,,,Q047,38.368862275449096
VI,25000 - 34999,,,,,Q018,52.8
VI,25000 - 34999,,,,,Q019,48.0
VI,25000 - 34999,,,,,Q043,53.1
VI,25000 - 34999,,,,,Q044,23.8
VI,25000 - 34999,,,,,Q045,44.3
VI,25000 - 34999,,,,,Q046,37.5
VI,25000 - 34999,,,,,Q047,24.74445964432284
VI,35000 - 49999,,,,,Q018,21.2
VI,35000 - 49999,,,,,Q019,33.1
VI,35000 - 49999,,,,,Q043,60.9
VI,35000 - 49999,,,,,Q044,25.4
VI,35000 - 49999,,,,,Q045,47.0
VI,35000 - 49999,,,,,Q046,34.5
VI,35000 - 49999,,,,,Q047,23.627981109799293
VI,50000 - 74999,,,,,Q018,45.1
VI,50000 - 74999,,,,,Q019,30.6
VI,50000 - 74999,,,,,Q043,65.5
VI,50000 - 74999,,,,,Q044,31.7
VI,50000 - 74999,,,,,Q045,44.5
VI,50000 - 74999,,,,,Q046,37.5
VI,50000 - 74999,,,,,Q047,21.276119402985074
VI,75000 or greater,,,,,Q018,51.3
VI,75000 or greater,,,,,Q019,35.0
VI,75000 or greater,,,,,Q043,60.3
VI,75000 or greater,,,,,Q044,24.8
VI,75000 or greater,,,,,Q045,41.0
VI,75000 or greater,,,,,Q046,34.9
VI,75000 or greater,,,,,Q047,17.96208459214502
VI,Less than 15000,,,,,Q018,28.9
VI,Less than 15000,,,,,Q019,36.1
