locationabbr,income,sex,ageyears,race_ethnicity,education,obesity_pct,Q018,Q019,Q043,Q044,Q045,Q046,Q047
PR,,,25-34,,,30.731606749816585,56.234455219623506,42.48443045220378,31.51995780590717,11.032547368421055,15.145616319444445,17.638014907806983,40.024576400549535
PR,,,35-44,,,37.53711500974659,54.473169482846906,40.45825996892801,30.303150525087514,8.279682047305156,13.467732793522268,14.21705903658095,45.08083706606943
PR,,,45-54,,,40.18311337420762,56.14796304073918,44.85281421921287,25.79818962872047,5.9624999999999995,11.88297067171239,9.41603229527105,50.21322834645669
PR,,,55-64,,,37.74407926074116,52.48734530938125,46.269598393574306,26.239632768361577,4.516633775021145,12.662917398945517,6.180548957508577,50.420088870517716
PR,,,65+,,,25.312652420620545,49.16301969365427,48.733678756476685,27.66963953291589,3.0730333276941297,15.986547163243996,4.386050283860503,54.01620795107034
PR,,,,Hispanic,,31.776949183636027,53.56319546658816,45.58756672597865,29.652746553552493,7.518602804974861,14.883373428102786,11.746820202827596,46.733388452528594
PR,,,,,<High school,32.81254324294163,56.92045871559633,54.96853828306264,22.341684338079368,2.730750605326876,12.419378652722237,4.067538190364277,58.59570917759236
PR,,,,,College,29.75092465565494,48.46401818575449,35.70228509249184,36.521129601613715,12.443543795009212,17.900245098039214,18.817992864898404,35.52222746300337
PR,,,,,High school,32.37363524024133,55.6561797752809,49.72445223488168,27.665389294403894,5.830977930755214,13.690810585538657,9.279052753176742,50.11470060113982
PR,,,,,Some college/tech,32.42727013135352,54.567029411764715,42.987772539776074,31.77786577740725,9.052083333333334,15.408223896663081,14.749469756480755,43.373687047589705
PR,,,,,,31.205532752232926,53.83760830824065,45.93835862496129,29.60094912848716,7.535917644454284,14.85074490029796,11.793837044450006,46.947346699075055
RI,15000 - 24999,,,,,31.744585039077034,37.3004016064257,27.13326345213138,39.939392338177015,15.397468354430378,25.67539978678038,25.598247422680416,38.63986233546673
RI,25000 - 34999,,,,,31.49657083477658,36.0123973727422,28.357057823129246,44.82712308267864,14.980531309297914,29.00892518040258,25.361205341032115,33.18346814964611
RI,35000 - 49999,,,,,30.087850847457624,32.62314049586777,20.863046544428773,47.50226937813145,18.984937238493725,29.196362552176506,29.93540229885057,28.41358204992034
RI,50000 - 74999,,,,,29.188969490078943,37.63947633434038,16.96560247167868,54.58599812996727,22.46680085247454,33.741623284429714,32.28499772001824,21.359121516626956
RI,75000 or greater,,,,,25.15101417666303,31.727923256416904,11.963703703703702,59.4067743796884,27.30495107176142,35.38097175403929,37.76280231633928,13.54683483547544
RI,Less than 15000,,,,,34.31499338249197,41.13398157625383,30.874066168623266,40.108372274143306,15.162375844259037,26.801970055161544,24.48936574249905,39.483412931667885
RI,,Female,,,,26.96437677234755,33.1868473777254,16.09808839644466,49.15429578969866,19.665464141908807,29.17978642671292,27.854021688852338,27.602178227067917
RI,,Male,,,,29.495764068062314,37.170015313935686,23.04342126046438,53.0129518295851,24.257301168488507,34.5033536356117,36.57585537665325,22.557815660213805
RI,,,18-24,,,16.726972598217234,39.58070175438596,27.653333333333336,54.426472727272724,29.161954108068098,31.71141384388807,42.719268635724326,18.467960260788573
RI,,,25-34,,,28.98219765715228,38.62226950354609,18.61822157434402,48.44849909584087,21.957326007326007,27.00227106227106,36.16467296257433,21.355323076923074
RI,,,35-44,,,31.58491315136476,32.902802547770705,19.39378306878307,48.41722054380665,20.712691344280543,27.208880846325172,30.650638297872337,23.48992455020313
RI,,,45-54,,,32.523358661316486,35.52885572139303,17.100469884664676,50.80463134494258,21.18726006774558,30.51990627928772,30.341318327974278,24.09505867326575
RI,,,55-64,,,31.961766332739227,35.31823427582227,18.031203785862168,50.82710763520678,20.609943487621095,32.317380217420485,29.23481012658228,26.688215643359058
RI,,,65+,,,26.288005040240634,30.858883619117115,17.995232690124862,52.8331676693696,19.477151256012828,38.761334633108824,26.939961145367008,33.08502917152858
RI,,,,Asian,,9.883737373737375,40.73376623376623,21.3,47.075560538116584,26.450688073394495,26.854298642533937,38.832217573221754,23.27031539888683
RI,,,,Hispanic,,32.58787987129067,32.53212221304707,37.457525951557095,37.5807010475423,16.360245901639345,21.066474464579898,28.7262419416003,37.782339671285854
RI,,,,Non-Hispanic Black,,34.8128421900161,38.699820466786356,27.67571157495256,44.78490214352283,21.352480916030537,28.506818181818183,34.973534635879226,28.429442970822283
RI,,,,Non-Hispanic White,,27.53591674125555,35.49657483246463,16.00750766087845,53.9115628061186,22.50661128550647,33.68887319642721,31.92921918959407,22.702181824252136
RI,,,,Other,,31.2266506602641,34.64855371900827,16.991201716738196,47.891381495564,22.221903520208606,31.980970625798214,34.419386503067486,27.091685649202738
RI,,,,,<High school,33.61726829268293,40.26501103752759,37.03461988304093,34.94013692768507,12.284649122807018,22.110542299349238,22.04188524590164,44.02609489051094
RI,,,,,College,22.373708377378435,28.525657518582047,11.37771110785892,61.35161522930487,28.19499195788858,36.687554808535516,37.99331059445914,13.210037476577138
RI,,,,,High school,30.97372521658236,39.31181683899557,23.067712177121773,46.05270905492331,18.117346938775512,30.305765856104287,27.930395318284962,31.585231670905678
RI,,,,,Some college/tech,29.09166666666667,36.47099133261105,17.93714285714286,52.0643798796877,22.779340028694406,31.94753182644843,33.92224282888229,23.016403698167522
RI,,,,,,27.72004030321137,35.128808224926566,19.326444082519004,51.25706011993235,22.33218111511731,31.9640725113299,32.48793107674208,25.063071446347614
SC,15000 - 24999,,,,,37.084646992902506,43.08344848302793,24.24690818238601,43.2572303072303,15.636387127084802,27.964836829836827,25.66188024622272,35.94086624070389
SC,25000 - 34999,,,,,36.42514086183636,43.60034071550256,21.949211218229625,46.29882037533512,19.3010532050118,29.786778802676793,29.450164331430546,30.702465880893303
SC,35000 - 49999,,,,,34.22197651663405,44.01410427807486,17.44480742778542,50.600186113099504,19.65616120614671,32.30882097334878,30.30391201447863,25.97746919491796
SC,50000 - 74999,,,,,34.02246821705427,42.3875815056313,15.768727382388422,54.543859884579255,23.30469534536572,33.95732899022801,33.62177366844641,21.506054746510365
SC,75000 or greater,,,,,28.92323658454269,38.32119057293784,10.988451227057125,60.52194085355056,26.942211144739183,37.531694281133085,38.14687770281958,14.479648293310106
SC,Less than 15000,,,,,39.38576366559485,46.2909900990099,30.914081632653062,38.878653813048714,14.014451273046536,25.1923665449487,22.866859599801554,40.49447055137844
SC,,Female,,,,34.93546032560659,39.24000567456377,16.16616969962727,48.44426424050632,18.270001236934878,29.547938192024183,26.424405626925534,29.196781891050993
SC,,Male,,,,31.56319748866929,44.7168114317736,22.26906889593543,53.50864507490167,24.535233402709935,35.76133479952631,37.38539443905593,23.64229120093818
SC,,,18-24,,,20.29747569503667,43.54066543438078,25.06855769230769,52.787342709104365,30.52297856336969,33.3309780587579,47.563721601153986,16.99607939632546
SC,,,25-34,,,32.3546761211192,42.165777554101666,18.810332294911735,50.06046698872786,23.756308506308507,28.189817073170737,37.09529134785168,22.061541241304546
SC,,,35-44,,,38.232521923193225,42.421675477836516,18.30401157981803,49.130828640386156,20.88523708652436,27.947981113643763,32.08610158928015,24.11334247366143
SC,,,45-54,,,40.21738594988221,45.73910381296967,17.924544419134396,48.63792343387471,18.89547691586595,29.038977485928704,27.490572315882876,28.397623742352998
SC,,,55-64,,,37.51245703811197,43.99264385999604,18.485056772100567,48.9154847690796,17.637652325292212,32.27612113188813,25.72692247577368,31.10838836078659
SC,,,65+,,,29.23901291885345,36.26521861777151,18.189425511197662,54.71253742175452,18.668825028968715,41.21941206284844,25.834495619741524,32.084665255867634
SC,,,,American Indian/Alaska Native,,38.51156004489338,44.9,22.50909090909091,45.034246575342465,19.59720670391061,32.105,35.0841743119266,30.87955271565495
SC,,,,Asian,,15.328299120234604,25.799999999999997,16.152032520325204,48.44503816793893,25.549027237354085,30.878536585365854,36.821472392638036,20.049865229110516
SC,,,,Hispanic,,30.386743215031316,36.292187500000004,34.275887573964496,42.66422708618331,21.108850174216027,25.41088625261689,33.54160104986877,31.210793276319666
SC,,,,Non-Hispanic Black,,43.08803189707163,41.829115341545354,27.43238297052591,43.62960531224353,20.140809046751674,26.528087258454104,31.168325053229246,30.938441550109076
SC,,,,Non-Hispanic White,,30.07631557040754,42.61352865647251,15.056282973621103,54.348965873836605,21.743206963452362,35.29692569335427,31.479847633320848,24.419139131622064
SC,,,,Other,,32.32485811577753,39.06848137535816,17.000805152979062,54.70199501246883,24.924280879864636,37.656070826306916,35.72424483306836,24.887898089171973
SC,,,,,<High school,35.608263473053896,45.87504835589942,32.234964322120284,38.3508301625735,13.340889045687073,25.577265584075434,22.60422877511342,42.36466545838998
SC,,,,,College,27.799033989266547,35.73026069739303,11.89089587294486,60.57519529215706,27.92370222175424,37.429483459082995,38.747715430861724,14.070273693734448
SC,,,,,High school,35.105581795954656,45.0244998507017,23.247593251818607,46.913426207567824,18.487943878817976,30.618766574159732,28.489302680194708,31.582286625897368
SC,,,,,Some college/tech,34.6784675043588,42.656680751857785,16.22454477050414,52.91579951325396,22.182661505605978,33.58211625432296,32.93806055231822,23.994304324122698
SC,,,,,,32.53513246965844,41.638047061127246,19.43591091344048,51.20938671863466,21.713419087261634,32.96615801611309,32.13833457520842,26.405752276069204
SD,15000 - 24999,,,,,33.35823739579198,36.522368421052626,19.669040835707502,46.98561514195584,18.150723712217967,30.410693825588798,28.771381847914963,30.266621842282202
SD,25000 - 34999,,,,,33.844205279256826,42.08977505112474,21.072300469483572,48.424517125933555,17.52463617463618,31.4,28.374340467894477,28.41362795254164
SD,35000 - 49999,,,,,32.78221709006929,40.83733741392502,15.792236384704518,49.17534780189205,17.27478944413251,31.090250748502992,28.947882501351593,26.137556633018047
SD,50000 - 74999,,,,,33.46450956757571,42.024816544362906,17.13780160857909,52.246450643059966,20.164659244264502,30.914873524451938,29.588724132312205,19.91781805001812
SD,75000 or greater,,,,,30.457299024554324,37.914263240692186,14.764736842105261,57.44597327555074,23.612631706430907,33.9527626647322,34.3363357698656,16.05440513071363
SD,Less than 15000,,,,,34.78925358213929,43.16907894736842,27.152961373390557,46.44071076706545,17.918620443173698,29.967492917847018,29.53360711841205,32.63037073012789
SD,,Female,,,,30.338132007154385,34.929879069767445,15.940292314945783,52.81792986165373,18.693243745931365,31.84525679758308,27.713125250100042,23.175286898310492
SD,,Male,,,,33.21720925522757,44.866393914947565,19.91318229839183,49.974303554274734,20.74265598446225,31.970877256755124,32.9151830643762,24.2622259485434
SD,,,18-24,,,17.312932924156073,43.03522727272727,24.878974895397494,51.55094435936702,28.141829393627955,30.51513124034998,47.57203931203931,15.10360041623309
SD,,,25-34,,,30.947792571829012,44.9006007646095,17.18413140311804,51.03596827833205,22.544989669421486,27.517058064516128,35.67032530419668,17.646274380889768
SD,,,35-44,,,35.855820925352255,43.45144104803494,16.028118113706476,49.77949599083619,18.63763539986172,28.04201796821009,30.134789322744318,20.734786729857817
SD,,,45-54,,,37.405023524055245,43.444899399929405,16.669814682822523,49.9043968807035,16.941559094719196,30.370305968901523,24.952589514066496,24.978284124946516
SD,,,55-64,,,37.792794968270904,39.634921426789724,18.685978233358643,51.13520884520885,16.751874844797616,32.746153846153845,24.49060386759995,27.378372068343413
SD,,,65+,,,29.72774770157286,29.82685432230523,16.02477538796624,53.45540569471206,16.97518470230335,39.01888430649012,23.922675862068964,32.00830280830281
SD,,,,American Indian/Alaska Native,,43.18344581565754,42.44793500338523,19.62805005213764,51.54534935469515,21.095581605049595,34.28664721723519,33.78515021459227,26.502206564064526
SD,,,,Hispanic,,35.39336188436831,35.37245508982036,25.570886075949367,45.91107205623902,20.18146167557932,26.703411131059244,34.588455008488964,23.85069953364423
SD,,,,Non-Hispanic Black,,30.8,,,,,,,30.759541984732824
SD,,,,Non-Hispanic White,,30.9824771949829,40.03921376242805,17.3236276849642,51.671407996493315,19.252566618140392,32.02225808493134,29.27724465702004,23.455413995546255
SD,,,,Other,,37.825714285714284,42.36627218934911,15.138123167155426,49.60101744186046,19.1801775147929,33.76652046783626,34.280878186968835,23.93348214285714
SD,,,,,<High school,33.42391178177597,38.40809476801579,20.580737704918032,42.4960231980116,13.086344537815128,30.68186744476865,23.94944,37.72787404509036
SD,,,,,College,29.363276194410023,33.84707933740192,13.61323745230408,57.804136085626915,24.58077160018481,33.70797962648557,34.94210020691694,14.77239285830858
SD,,,,,High school,31.953901710781153,43.26423169156982,20.89934407796102,48.55209510991476,16.45877480429638,31.07334967765368,26.450419223787712,28.795859300324988
SD,,,,,Some college/tech,33.10553540752052,41.72568125516102,17.936646485031954,51.46685719160553,20.649719270968298,31.31151724137931,31.856191656340357,21.722671524421035
SD,,,,,,31.307862024588328,39.840595988063654,18.00084434499937,51.162920216377216,19.511864632307283,31.89198519798799,30.06153490328007,23.922092853758976
TN,15000 - 24999,,,,,36.70887209627764,45.06178403755868,22.185226718673817,37.96125707356507,13.573582181893174,23.99463374821465,23.58297581903276,39.90388536786994
TN,25000 - 34999,,,,,35.056659651232714,44.32889679715302,24.330294117647057,42.45190575190575,15.036113074204946,27.74092026694767,25.676905001678417,34.35
TN,35000 - 49999,,,,,36.016762230084176,41.22115068493151,18.163779527559054,48.500743801652895,18.495441755768148,31.066526492851136,30.116313956603264,27.68699418535659
TN,50000 - 74999,,,,,35.94586751561161,44.21432821021319,15.086830245368052,48.78634105960264,19.814153327716937,30.809782001117945,30.96160809371672,23.55479077508321
TN,75000 or greater,,,,,31.83034071550255,38.057966457023056,10.944810485299326,55.662185505069466,24.55271759787153,32.40545627376426,35.02343835366964,15.967354752788413
TN,Less than 15000,,,,,37.77349853002939,48.13637020968908,27.403281133482476,33.271736414740786,10.749024624240485,21.651385390428207,21.778931572629048,45.17707330490992
TN,,Female,,,,34.54996374935267,39.18723534451107,15.777626777400275,42.43700471956975,15.463112731351654,25.692265285666554,23.794984523372328,32.73519180481251
TN,,Male,,,,33.60153099841739,45.92580346106304,20.615684093437153,49.3368622034449,20.97547310756972,31.950998844312362,33.77492992837122,26.109762155908676
TN,,,18-24,,,21.383784538096563,44.31032482598608,21.527611044417768,49.114503311258275,26.1935593220339,30.24798927613941,42.40583756345178,19.44103439222893
TN,,,25-34,,,33.57524420469456,43.53220439691028,19.00210716435882,47.5597044996642,20.562628689087166,25.33843525794329,36.1412775616083,20.550455927051672
TN,,,35-44,,,39.55254110612855,41.71090811391725,15.296324739440482,46.85987514188422,20.30584845865745,28.86552122437193,31.270368378596398,25.64616022754207
TN,,,45-54,,,40.89879996470484,45.58311386522076,15.52981072555205,43.72423542989036,16.441802154750246,25.7343347639485,25.34872076023392,31.82070907886017
TN,,,55-64,,,38.75335995593501,43.548726541554956,19.56546515619636,41.94029523531131,13.647974891645495,27.22418184510588,21.218455903071288,36.35574990210156
TN,,,65+,,,29.0238539970868,37.88306934931507,18.438122905027935,46.27027775126468,14.607239287810605,33.65750169721657,21.667481974993155,38.14946984758118
TN,,,,American Indian/Alaska Native,,31.236286919831223,35.123728813559325,20.019130434782607,54.61810344827587,22.78392857142857,46.9859649122807,30.514792899408285,27.62477272727273
TN,,,,Asian,,12.4,,,,,,,14.594594594594595
TN,,,,Hispanic,,33.47231270358306,42.01858974358974,27.872815533980585,47.23163064833006,21.834257425742578,27.545833333333334,37.42018691588785,28.53787202380952
TN,,,,Non-Hispanic Black,,44.12593148287071,41.330026455026456,26.537725381414702,39.931499581122594,18.690870062965082,23.55441134751773,30.35756771109931,31.966075467206284
TN,,,,Non-Hispanic White,,32.51681024320354,42.91607172783644,16.086251933321876,46.39300156143652,17.486783276799216,29.250650247907014,27.485347478474786,29.41495169878076
TN,,,,Other,,37.3359375,43.350943396226405,13.60919540229885,48.69501246882793,19.064411027568923,33.59255583126551,32.708219178082196,28.531077216396568
TN,,,,,<High school,35.909183090545554,45.39340390879479,26.66994022203245,31.232356770833334,8.580563002680965,20.820105471324982,17.98556797020484,49.113324961629694
TN,,,,,College,28.55792874109264,36.105533596837944,11.494731550372009,57.03828386287625,25.576855292493896,33.88552477979412,36.54575235423763,14.788080272963992
TN,,,,,High school,35.94500768049155,46.79489284085727,21.28089807555239,42.82817031780315,15.824320909665191,27.417088937545614,25.46795275590551,34.862860320284696
TN,,,,,Some college/tech,35.41763953746943,42.03086106172212,16.633074131674444,46.27387009138059,18.555433409148346,28.92814228255405,30.163859981078524,26.361602502916533
TN,,,,,,33.29585296320457,42.20928902977471,18.03111720756479,45.63584819997864,18.16661471577393,28.646475621349992,28.50953468890412,29.70807081489195
TX,15000 - 24999,,,,,36.58120374938333,40.09781394219092,29.218136146696807,39.578804460045426,14.512518378491915,22.84982785602504,24.232744880460004,36.33030489828821
TX,25000 - 34999,,,,,35.06437541799808,39.36494452149792,26.394935344827587,41.345118866970154,18.712223555631752,24.293502728512962,29.43223533267781,32.90974432841195
TX,35000 - 49999,,,,,33.57912350097319,41.28892900120337,20.889870290302653,47.228356576428766,21.249300650879377,29.16295118240907,32.35344183564568,27.210156728296802
TX,50000 - 74999,,,,,35.07535376044569,40.44552469135803,20.649194187582562,50.44266399599399,22.036423422284052,29.71150341685649,34.667217496962344,21.781370577685994
TX,75000 or greater,,,,,29.24867485845079,38.09193709792709,14.645886122032909,54.73069976001011,25.783091603053435,30.987334053230008,38.40322660250478,16.166327104741033
TX,Less than 15000,,,,,39.6189859839817,43.98232104121475,36.42852298417483,36.92133878982754,14.72114898050305,23.272751400766733,25.24342347444429,41.39922906750687
TX,,Female,,,,33.444194312796206,37.41744447649265,20.67872149934344,45.08667633275509,17.44961138189962,26.16856955552642,26.69245722588241,29.804081585935354
TX,,Male,,,,32.89285947890549,43.79707140749483,25.72021454656117,48.820603829160525,24.434668508287295,29.696939003500407,38.04333900829964,24.65405356055995
TX,,,18-24,,,19.996160898464364,42.87672369103162,28.31123595505618,50.62515321076472,29.623112313937753,28.979881337648326,46.54483026690853,20.490057729313662
TX,,,25-34,,,31.847525473071325,40.219752407152676,21.2331641285956,45.63661508968917,23.710102692200945,24.752978664449987,38.22729086314669,22.932665999332663
TX,,,35-44,,,36.20357861302277,39.75171987131898,21.585010214504596,46.503455646597786,21.463379774201297,25.91009822712027,32.530335278635995,25.065437563846864
TX,,,45-54,,,40.070862794236106,40.75751463890696,23.48278160408798,44.68334977313079,17.42579487690621,25.761522367241206,27.0353644754191,28.661914282144195
TX,,,55-64,,,38.590877708409835,43.40607567951679,23.518265007320647,46.51698201354824,16.21134891802243,28.852049083615196,24.957013915005643,31.02311906247833
TX,,,65+,,,30.385586813980062,37.61930554299665,22.397955530431506,48.908038240589896,18.09727455963544,34.08448576156057,26.11918575697211,34.85207636592963
TX,,,,American Indian/Alaska Native,,37.805628847845206,28.935135135135138,9.483600000000001,49.84824902723735,18.147740667976425,37.21166007905138,28.467771639042358,22.937723577235772
TX,,,,Asian,,11.07981220657277,36.69093525179856,16.558762886597936,48.44021813224268,23.14470588235294,24.060391882435272,38.24139504563234,20.56226851851852
TX,,,,Hispanic,,37.867353047141314,38.70876973189677,33.16901244167963,41.63805751173709,18.740679785330947,23.432153058795528,29.164410331936107,32.516470558782295
TX,,,,Non-Hispanic Black,,40.90566790846194,41.59923479661699,24.68475073313783,43.84422435362802,22.221320553780615,24.99390166701836,36.11803866852701,28.725635414913313
TX,,,,Non-Hispanic White,,29.930468266118197,42.426717174530665,15.961350855044186,51.31707186952214,21.81385487820596,31.932971349353053,32.87734895191122,23.644874949666686
TX,,,,Other,,28.503974016048915,41.415417256011324,19.715088757396448,52.86116322701689,26.534552454282966,32.28739336492891,37.54615384615385,22.72389666307858
TX,,,,,<High school,39.05383826191914,39.4260843373494,40.802351445821415,33.69508078994613,11.208283372078794,19.55047838197893,19.199308197855412,44.14344035721879
TX,,,,,College,26.136880193969905,35.24276692978811,14.43515625,55.38693497949072,26.223981937602627,31.016492006739817,38.973230443809,14.95718499789296
TX,,,,,High school,35.56096066868953,45.58633895000696,26.927045487574482,44.037012820512814,19.487023350121,27.27020848217185,29.872386992476528,31.500203218988784
TX,,,,,Some college/tech,33.899994687632805,41.51455757575757,18.58144072036018,49.722220261207205,22.822307922272046,30.42820238095238,35.78590451260456,24.195547436058966
TX,,,,,,32.60715296628848,40.7579531638209,23.337753005943412,47.0305862285663,21.15009142439203,28.159423985014243,32.57499353758663,27.31268181310172
US,15000 - 24999,,,,,33.929314466985836,40.49529623683873,27.044978030578957,43.882134494842155,16.75958335618272,27.81721278050879,26.73383994644934,34.65927701954999
US,25000 - 34999,,,,,32.71904387955129,39.46159412749615,23.590281647750995,47.88093614286288,19.012827478786892,30.802111145325778,29.127663108664326,30.296470653655806
US,35000 - 49999,,,,,32.01770829795708,39.751915866077965,20.211314182311696,51.47022358070261,21.15974269466226,32.89316605615338,31.45682399034567,25.5227825116078
US,50000 - 74999,,,,,31.65228793445658,38.56555430322127,17.361229784110755,54.86936949459848,23.191431422694507,34.334636484768666,33.82609151505922,20.940442148500207
US,75000 or greater,,,,,26.507095419886443,34.71895665115452,13.684023823990518,60.13107112817949,27.357644431464845,36.35936372135869,38.16381997489929,14.387953546815499
US,Less than 15000,,,,,35.111418419306425,43.87060472567081,31.785092512190236,41.460057919700375,15.062934429214241,26.59119533256507,24.692642954869875,37.95911772013288
US,,Female,,,,30.22694654196324,35.33574958578303,17.657359459815567,50.70202592271037,19.58671518973672,31.007371597606685,28.035899007403962,26.601625810438236
US,,Male,,,,30.131802736721976,41.472082948243994,22.839040325730586,54.01473468084756,25.03412206401076,35.12772053689955,37.340220037723945,22.574958482945256
US,,,18-24,,,17.64847082569674,43.015248279988036,26.77712285872168,54.837760869900045,30.5625488345979,33.010123978212256,46.7893989623441,17.0854710349649
US,,,25-34,,,28.652173994696476,40.490318890438296,20.349378330373003,50.606486459536484,24.223928224983514,28.331448949106903,37.66966365538304,20.34219578475274
US,,,35-44,,,33.588843346980475,37.78169867177028,18.327374019665225,50.886889908983534,21.94857609369234,29.271963233215732,32.60869991227925,22.615262104865128
US,,,45-54,,,35.63007127095524,39.74965673739259,19.519354687289134,50.88837750309089,20.101331484782463,30.970240419464243,28.882259045757365,25.357572147839313
US,,,55-64,,,34.97135032985833,38.48035575981957,19.179224090826303,51.905989815789624,19.040375540466837,33.848237292627026,26.974859938348573,27.588961063679143
US,,,65+,,,28.19775904010013,33.042084964449316,18.711638050074267,54.676528796192734,19.73263734645469,40.74373476347073,26.909102471661512,31.64603957931611
US,,,,American Indian/Alaska Native,,37.14659401499755,41.3144369486248,19.05059152505915,52.16661894600362,23.953923108722616,36.79395676743293,34.849123624595464,28.092844917273553
US,,,,Asian,,11.009911037833167,35.66578895032019,17.025859039836565,52.16817369879889,22.966280590323183,29.452194399849887,35.85809306141584,20.140449031621365
US,,,,Hawaiian/Pacific Islander,,33.975341051544866,37.048982109808755,20.550267885282068,55.22338389310221,30.444814340588987,35.94964983413196,43.92696222183888,21.823743270642524
US,,,,Hispanic,,33.606774260123004,36.04825811653662,33.14236893964431,45.896645988542936,20.372451629619366,27.18621833607271,31.201673744833514,30.429793343109587
US,,,,Non-Hispanic Black,,39.55456729674061,40.86013317377757,25.895958705316136,45.70499390784227,22.128825370378706,27.896211069455294,34.225935007587175,29.37695114925583
US,,,,Non-Hispanic White,,29.137704277141708,38.68967459601709,16.35841689187776,55.01252721074686,22.523937336232855,35.40306956981215,32.131951236758674,22.71231883670926
US,,,,Other,,30.639525139664805,38.55328539469478,18.17199908118396,55.46252870524872,26.805068884408605,36.52705403094667,38.6923398350652,22.37728330404462
US,,,,,<High school,35.05850615536625,40.60549120489467,35.349874492863606,38.176025997928036,12.749855286473716,24.69605796353528,21.8039199880744,41.30359678135952
US,,,,,College,23.57571126537403,31.981680139302526,12.838018330465484,61.34737884144803,28.612147226837635,37.08662505363656,39.24197993486833,13.465452535266037
US,,,,,High school,32.51250520297438,42.744999392925564,23.913010518401983,47.960302575586184,18.865214797042594,31.38036590375541,28.879475057541317,30.35015955808849
US,,,,,Some college/tech,31.93834239288463,39.519954644994286,18.05263184711753,54.098130431607395,23.370388348016604,34.16797773884047,34.25268394200964,22.40491066186702
US,,,,,,29.652230159036318,38.22702184469104,20.153428478439405,52.485306744310826,22.518554076810915,33.31055201426566,32.822913454816735,24.6013071166956
UT,15000 - 24999,,,,,28.18266089202948,39.39685209141871,26.601979762428506,47.90658164068651,18.117195724996012,29.802575926220385,28.39525267993874,27.413207819375316
UT,25000 - 34999,,,,,29.262359744519248,35.85791441628583,25.557088122605364,51.84064823641564,20.671176242236022,33.671633404378994,32.15772643253234,23.728560824742267
UT,35000 - 49999,,,,,29.401767464229888,37.09703120266586,21.244322344322345,52.895006468305304,22.183579552882726,32.69882245191679,32.42821158690176,19.759280608715702
UT,50000 - 74999,,,,,28.70300398442047,35.3067930153322,17.80968439256377,57.278671122469035,25.083501883799325,33.58361649279682,36.50288929150376,15.239508408796896
UT,75000 or greater,,,,,25.130064647165188,32.54106101390758,13.604089009375352,63.515316901408454,29.246690288291187,38.47853307560137,40.248050248626015,10.82962954018547
UT,Less than 15000,,,,,27.867170206401436,44.29065743944636,33.262655971479504,48.966613974075244,19.669102027679436,30.36823116219668,30.407586837294332,25.92887784090909
UT,,Female,,,,26.310359293399163,30.923666426087525,17.39888733426611,56.145673733594634,23.42784051555395,33.41649521855862,32.51513879369431,19.045294374855324
UT,,Male,,,,27.338095588451687,40.19556710904365,21.893016643550624,57.36082707020322,26.497831645699087,36.538317884405664,39.38656920077973,16.560540377054135
UT,,,18-24,,,14.073837209302326,41.61099236641221,27.037577399380808,56.68964541682384,30.157287681713846,33.19272900763358,46.42055270863836,12.441523579201933
UT,,,25-34,,,25.15750139998982,37.91516956920256,18.83085501858736,51.57954521528582,24.38670986932965,28.01459108795065,38.68437340414667,15.313102444976302
UT,,,35-44,,,30.001451258448398,34.6176826959485,18.141220495106506,56.420461069250095,25.49303041274439,32.11669691470055,35.82986878453039,16.17792298716453
UT,,,45-54,,,32.792976012333924,35.34491899852725,18.329912895687272,58.096156878202606,23.65783144504075,35.52266387726638,32.38187862895674,18.41879890040178
UT,,,55-64,,,33.401169365201746,34.84350971475816,18.795610367892976,57.535599035608314,21.636691321037357,37.6078734984985,28.964995101095575,21.23032109906934
UT,,,65+,,,27.52339979013641,28.028874469678065,17.0371130080265,61.985792349726786,23.17244847280854,47.03176353947205,30.097081404207934,25.618314486552563
UT,,,,American Indian/Alaska Native,,37.71286764705882,36.233226837060705,21.703536977491957,52.52275862068965,27.794921190893174,37.89356521739131,41.60465489566613,22.139945092656145
UT,,,,Asian,,9.826205023761032,37.32033333333334,14.495622895622898,51.428870967741936,26.50032679738562,28.175980392156863,39.947865853658534,18.606654111738862
UT,,,,Hawaiian/Pacific Islander,,62.872549019607845,,,62.4,,,47.3,25.055140186915885
UT,,,,Hispanic,,30.81861525311046,35.765751275009805,31.994214543993575,45.548864970645795,20.915161738440165,26.72289252896524,32.69609360604386,28.657398954270064
UT,,,,Non-Hispanic Black,,30.03238993710692,39.99512195121951,33.17166666666667,53.906936416184976,31.76882352941177,28.05555555555556,49.88729281767956,22.073632538569424
UT,,,,Non-Hispanic White,,26.399290460449425,35.34540081415375,17.570182048943007,58.78599450479466,25.32280229901997,36.29806650200907,35.78680430879713,15.944431625113596
UT,,,,Other,,26.391858174655287,35.021167883211675,17.105263157894736,56.46436950146627,27.471449925261588,36.85830860534124,44.45361702127659,17.076585059635907
UT,,,,,<High school,29.088318356867774,39.426415094339625,34.827759740259744,40.193959959280626,13.287569252077562,26.28439326228945,23.16771829190567,35.43643279797126
UT,,,,,College,23.71826544021025,28.418285857488936,14.09109144542773,64.49513477426355,30.657832645150418,38.729588902047034,41.24155917445985,9.99823838690444
UT,,,,,High school,27.473647624224046,42.09676090353743,23.91018129079043,52.696057680405985,22.100132250141698,33.86134078914301,33.28294061644651,22.648373026491836
